Facilities List
ID,Name,Address,Unit No,Postal Code,Primary Contact Last Name,Primary Contact First Name,Phone,Phone Ext,Industry,Employees at Facility
"21941","Amphenol Canada Corp","605 Milner Ave","","M1B 5X6","Ling","Michael","416-754-5686","","Semiconductor & Electronic Component Mfg.","170"
"22500","Ams Furniture Company Inc","873 Fenmar Dr","","M9L 1C8","Shahnawazi","Nasir","416-744-8256","","Wood Kitchen Cabinet & Counter Top Mfg.","4"
"21950","Amvic Inc","501 McNicoll Avenue","","M2H 2E2","Kanwar","Vinod","416-410-5674","153","Resin & Synthetic Rubber Mfg.","35"
"22862","Andec Mfg Ltd","124 Skyway Avenue","-","M9W 4Y9","Seymour","Mr A M","416-213-8000","0","All Other General-Purpose Machinery Mfg.","18"
"22194","Andre Laboratory Inc","2444 Lake Shore Blvd W","","M8V 1C8","Nikkhah","Esy","416-255-8005","","Toilet Preparation Mfg.","3"
"24102","Andy Chau Denture Clinic","2900 Warden Ave","235","M1W 2S8","Chau","Andy","416-491-2789","","Offices of All Other Health Practitioners","1"
"23429","Andy's Auto Clinic","80 Raleigh Ave","2","M1K 1A3","Pavliuc","Andrian","416-694-2277","","General Automotive Repair","1"
"193","Angelo Travanut Ltd","44 Steinway Blvd","7","M9W 6Y7","Travanut","Angelo","416-213-9342","","Other Millwork","1"
"21998","Angels Cleaners","2300 Yonge Street","C14B","M4P 1E4","Park","Chanie","416-483-2165","","Dry Cleaning & Laundry Serv. (exc. Coin-Op.)","1"
"23944","Anh Luu Dent","1800 Sheppard Ave","337","M2J 5A7","Luu","Anh","416-490-0580","","Medical Equipment & Supplies Mfg.","1"
"23190","Anh Luu Dent Dental Lab","1800 Sheppard Avenue East","337","M2J 5A7","Luu","Anh","416-490-0580","","Medical Equipment & Supplies Mfg.","1"
"22777","Anna's Shop","2876 Lake Shore Blvd W","","M8V 1J2","Trinh","Minh","416-259-3348","","Dry Cleaning & Laundry Serv. (exc. Coin-Op.)","1"
"24156","Anne Sportun Experimetal Jewellery","38 Camden Street","200","M5V 1V1","SPORTUN","ANNE","416-532-6344","","Jewellery & Silverware Mfg.","16"
"23339","Annette's Donuts","1965 Lawrence Avenue West","","M9N 1H5","Kraus","Walter","416-252-7323","2226","Commercial Bakeries & Frozen Product Mfg.","140"
"23145","Annex Medical Imaging","800 Bathurst St  ","304","M5R 3M8","Bark","Christa","416-531-1128","","Medical & Diagnostic Laboratories","15"
"23799","Anroy Printing","280 Nantucket Blvd","","M1P 2P4","Yu","Benson","416-752-1222","","Commercial Screen Printing","10"
"22335","Antonacci Clothing Limited","99 Norfinch Dr","","M3N 1W8","Macaluso","Emanuele","416-663-4093","","Men's & Boys' Suit, Coat & Overcoat Mfg.","50"
"25371","Anu Machine Tools Inc","445 Midwest Road","19","M1P 4Y9","Muthu","Uthay","416-916-7336","","Machine Shops","1"
"24701","Apex Window Films","850 Tapscott Road","15","M1X 1N4","Avey","Dean","416-335-8181","","Window Treatment Stores","6"
"24378","Apollo Health And Beauty Care","1 Apollo Place","","M3J 0H2","Grubbor","David","416-758-3700","","Toilet Preparation Mfg.","500"
"23318","Apotex 150 Ormont","150 Ormont Drive","","M9L 1N7","Black","Earl ","416-749-9300","7561","Data Processing Services","182"
"332","Apotex 20 Kenhar","20 Kenhar Drive","","M9L 1N1","Black","Earl ","416-749-9300","7561","Pharmaceutical & Medicine Mfg.","29"
"23312","Apotex 200 Barmac","200 Barmac Drive","","M9L 2Z7","Black","Earl ","416-749-9300","7561","General Warehousing & Storage","218"
"420","Apotex 3701 Weston","3701 Weston Road","","M9L 2S8","Black","Earl ","416-749-9300","7561","Pharmaceutical & Medicine Mfg.","90"
"23320","Apotex 3801 Weston","3801 Weston Road","","M9L 2S8","Black","Earl ","416-749-9300","7561","Office Administrative Services","38"
"23302","Apotex 400 Ormont","400  Ormont Drive","","M9L 1N9","Black","Earl ","416-749-9300","7561","Pharmaceutical & Medicine Mfg.","51"
"419","Apotex 4100 Weston","4100 Weston Road","","M9L 2Y6","Black","Earl ","416-749-9300","7561","Pharmaceutical & Medicine Mfg.","409"
"23309","Apotex 440 Garyray","440 Garyray Drive","","M9L 1P7","Black","Earl ","416-749-9300","7561","R&D in the Physical, Eng. & Life Sciences","77"
"23319","Apotex 601 Ormont","601 Ormont Drive","","M9L 2W6","Black","Earl ","416-749-9300","7561","Office Administrative Services","67"
"315","Apotex Etobicoke","50 Steinway Boulevard","","M9W 6Y3","Black","Earl ","416-749-9300","7561","Pharmaceutical & Medicine Mfg.","734"
"303","Apotex Inc 150 Signet Manufacturing Site","150 Signet Drive","","M9L 1T9","Black","Earl ","416-749-9300","7561","Pharmaceutical & Medicine Mfg.","1150"
"321","Apotex Special Products Facility","285 Garyray Drive","","M9L 1P3","Black","Earl ","416-749-9300","7561","Pharmaceutical & Medicine Mfg.","24"
"24975","Apple Auto Glass","760 Birchmount Road","36","M1K 5H8","Bachan","Aziz","416-752-0800","","Automotive Parts & Accessories Stores","1"
"24901","Applied Industrial Technologies 124 Oakdale Rd","124 Oakdale Rd","B","M3N 1V9","Caporiccio","Mike","416-743-5713","","All Other Machinery, Equip. & Supplies Whl.","19"
"25213","Applied Industrial Technologies LP","124 Oakdale Rd Toronto ON","B","M3N 1V9","Jongsma","Jamie","519-686-2650","","All Other Machinery, Equip. & Supplies Whl.","16"
"25183","Appliedtech Comm Inc","245 Eglinton Ave E","16","M4P 3B7","Liu","Richard","416-322-7952","","Office Supplies & Stationery Stores","2"
"329","Aqua Bond Inc","440 Passmore Avenue","","M1V 5J8","Girard","Bruce","416-754-7211","","All Other Misc. Chemical Product Mfg.","9"
"22344","Aquarian Leather Products Inc","100 Penn Drive","7","M9L 2A9","Sorichetti","Ferruccio","416-747-9686","","Other Leather & Allied Product Mfg.","5"
"24866","Aquarius Bath Fashions Inc","85 Ingram Drive","200","M6M 2L7","Ehmann","Gail","416-656-2000","","Piece Goods, Notions & Other Dry Goods Whl.","2"
"23209","Aramark Uniform Services Canada Ltd","90 Clayson Road","","M9M 2G7","Vetrone","Nick","416-740-7717","","Linen & Uniform Supply","26"
"23880","Arbor Jane Property Limited","2 Jane Street","","M6S 4W8","Colbourne","Rob","416-763-4531","","Lessors - Non-Res. Buildings (exc. Mini-Ware)","5"
"24624","Arbor Memorial Inc","2 Jane Street","300","M6S 4W8","McElroy","Jim","416-763-3230","3027","Head Offices","100"
"24341","Ardaven Platers Limited","11 Carson Street","","M8W 3R7","Spray","Stephen","416-252-2222","","Coating, Engraving & Heat Treating Activities","14"
"23384","Arfil Auto Collision","82 Miller Street","","M6N 2Z9","Martins","George","416-651-7598","","Automotive Body, Paint & Interior R&M","4"
"23232","Argos Dry Cleaners","1107 Victoria Park Ave","","M4A 2K2","Theodoropoulos","Steve","416-770-2211","","Dry Cleaning & Laundry Serv. (exc. Coin-Op.)","2"
"22011","Aries Emboss Foil Inc","303 Bering Avenue","","M8Z 3A5","Keller","Sascha","416-234-1552","229","Other Printing","10"
"25198","Aromatics Flavors Inc","125 Midwest Road","","M1P 3A6","Spence","David","416-759-1600","","Flavouring Syrup & Concentrate Mfg.","12"
"24876","Aromatics Flavors Inc","125 Midwest Road","","M1P 3A6","Spence","Graham","416-759-1600","","Flavouring Syrup & Concentrate Mfg.","11"
"24897","Arrow Radio 1983 Inc","14 Connell Court","","M8Z 1E7","Wollenzien","Shirley","416-259-9668","","All Other Electrical Equip. & Component Mfg.","20"
"23478","Art N Pictures","110 Tycos Dr","","M6B 1V9","Sol","Eddie","647-889-2595","","Print & Picture Frame Stores","1"
"356","Art Printing Company","244 Bartley Drive","","M4A 1G1","Ginou","Arthur","416-751-9111","","Other Printing","19"
"107","Art Wear Printing","520 Gordon Baker Road  ","","M2H 3B4","Duong","Vien","416-498-6284","","Commercial Screen Printing","2"
"22073","Art for Everyday Inc","420 Canarctic Drive","","M3J 2V3","Haque","Rinki","416-645-5120","104","Structural Wood Product Mfg.","50"
"22000","Artex Sportswear Inc","40 Tiffield Road","9","M1V 5B6","Fung","Jovan","416-755-3382","","Cut & Sew Clothing Contracting","80"
"525","Arthur's Fresh A Division Of Renees Gourmet Foods","21 Coronet Road","","M8Z 2L8","Taylor","Stephen","519-322-4048","","Fruit & Vegetable Canning, Pickling & Drying","25"
"162","Arthurs Fresh","21 Coronet Road","","M8Z 2L8","Shires","Roger","416-233-6888","224","Fruit & Vegetable Canning, Pickling & Drying","15"
"132","Asco Manufacturing Limited","66 Eddystone Ave","","M3N 1H4","Friedman","Jay","416-742-7761","","Office Furniture (except Wood) Mfg.","25"
"22065","Ashbury Biologicals Inc","349 Wildcat Road","","M3J 2S3","Kanaris","James","416-661-2102","233","R&D in the Physical, Eng. & Life Sciences","2"
"22258","Ashbury Cleaners","418 Summerhill Ave","","M4W 2E4","Sanghera","Tirlok","416-962-0627","","Dry Cleaning & Laundry Serv. (exc. Coin-Op.)","9"
"21937","Ashford Cleaners","535 Eglinton Ave West","","M5N 1B1","Accardi","Peter","416-322-3127","","Dry Cleaning & Laundry Serv. (exc. Coin-Op.)","15"
"22868","Ashley Wood Turning Ltd","3595 St Clair Ave E","","M1K 1L8","Mulla","Kass","416-266-9335","","Wood Kitchen Cabinet & Counter Top Mfg.","8"
"22377","Associated Funeral Consultants","170 Lascelles Blvd","","M5P 2E6","Pollard","Robert C","416-489-7362","","Funeral Homes","1"
"22221","Assured Automotive","195 Midwest Road","","M1P 3A6","De Souza","Lynette","416-615-1500","","Automotive Body, Paint & Interior R&M","10"
"23290","Assured Automotive","170 Toryork Drive","","M9L 1X6","Raposo","Tony","416-742-3233","","Automotive Body, Paint & Interior R&M","9"
"23280","Assured Automotive Leaside","90 Wicksteed Avenue","","M4G 2B5","Bisnauth","Mo","416-637-2163","","Automotive Body, Paint & Interior R&M","8"
"23298","Assured Downtown Collision","32 Eastern Avenue","","M5A 1H5","Vasconcelos","John","416-861-9088","","Automotive Body, Paint & Interior R&M","14"
"23305","Assured Grand Touring Collision Service","1214 Caledonia Road","","M6A 2W5","Minotti","Robert","416-783-3327","","Automotive Body, Paint & Interior R&M","10"
"24241","Assured Toronto King West","876 Adelaide Street West","","M6J 1B7","Skaf","Joe","416-504-3595","","General Automotive Repair","4"
"23317","Assured Toronto West","561 Keele Street","","M6N 3E4","Scupham","Harry","416-762-7287","","Automotive Body, Paint & Interior R&M","10"
"23411","Assured Yorkdale Collision","1188 Caledonia Rd","","M6A 2W5","Stavropoulous","Gus","416-781-0893","","Automotive Body, Paint & Interior R&M","9"
"24870","Astley Gilbert","384 Adelaide St W","","M5V 1R7","Scanlan","Thomas","416-591-9010","","Digital Printing","1"
"22604","Astley Gilbert Limited","485 Wellington St W","","M5V 1E9","Hassan","Ismail","416-288-8666","223","Digital Printing","15"
"412","Astley Gilbert Limited","42 Carnforth Road","","M4A 2K7","Rozinger","John","416-288-8666","","Other Printing","200"
"24473","Astley Gilbert Limited Midtown Office","184 Adelaide St West","","M5V 1R7","Scanlon","Tom","416-591-9010","","Digital Printing","14"
"24409","Athlone Metal Products Inc","20 Milvan Dr","3a","M9L 1Z3","O'Donoghue","John","416-741-9889","","Cold-Rolled Steel Shape Mfg.","3"
"23823","Atlantic Coated Papers","780 Tapscott Rd","1","M1X 1A3","Lombardi","Steve","416-299-1675","232","All Other Converted Paper Product Mfg.","19"
"24128","Atlantic Packaging 111 Progress Avenue","111 Progress Avenue","","M1P 2Y9","Correia","Fatima","416-298-5431","","Paperboard Mills","457"
"253","Atlantic Packaging 120 Tiffield Road","120 Tiffield Road","","M1V 5N2","Correia","Fatima","416-298-5431","","Other Printing","96"
"254","Atlantic Packaging 255 Brimley Road","255 Brimley Road","","M1M 3J2","Correia","Fatima","416-298-5431","","Plastic Film and Sheet Manufacturing","50"
"257","Atlantic Packaging 350 Midwest Road","350 Midwest Road","","M1P 3A9","Correia","Fatima","416-298-5431","","Corrugated & Solid Fibre Box Mfg.","78"
"255","Atlantic Packaging 80 Progress Avenue","80 Progress Avenue","","M1P 2Z1","Correia","Fatima","416-298-5431","","Other Printing","69"
"22598","Atlantic Stainless Fabricators Ltd","62 Howden Road","","M1R 3E9","Rafik","Mohammed","416-285-5535","","Showcase, Partition, Shelving & Locker Mfg.","18"
"23273","Atlas Containers","85 Millwick Dr","","M9L 1Y4","Gottlieb","BJ","416-743-1347","","Paper (except Newsprint) Mills","17"
"24614","Atlas Paper Bag Co Ltd","90 Dynamic Drive","","M1V 2V1","Wrona","Robert","416-293-2125","315","Paper Bag & Coated & Treated Paper Mfg.","125"
"23066","Atlas Polar Company Limited","60 Northline Road","","M4B 3E5","Violo","Alberto","416-751-7740","304","All Other Machinery, Equip. & Supplies Whl.","75"
"534","Atlas Roofing Corporation","55 Akron Road","","M8W 1T3","Ghara","Tikran","416-201-8975","3312","Urethane & Miscellaneous Foam Product Mfg.","49"
"25015","Atron Electtro Industries Inc","429 Alliance Ave","","M6N 2J1","King","W","416-762-4508","","Other Warehousing & Storage","19"
"24503","Attwell Plastics Corporatins","429 Attwell Drive","","M9W 5C4","Lombardi","Benny","416-675-4311","","Resin & Synthetic Rubber Mfg.","25"
"22132","Auralite Panel Products And Associated Fiberglass Indutries Limited","266 Royal York Road","","M8V 2V9","Evans","Mike","416-269-9625","","All Other Plastic Product Mfg.","15"
"23038","Auto Collision Centre Ltd","26 Eddystone Avenue","","M3N 1H4","Savia","David","416-747-6276","","General Automotive Repair","2"
"25017","Auto Gallery Collision","6470  Kingston Rd","3","M1C 1L4","RAMHARAKH","LATCHMI","416-724-9407","","Automotive Body, Paint & Interior R&M","1"
"23215","Auto King Collison Ltd","91 Advance Road","","M8Z 2S6","Rapuano","Raffaele","416-233-7008","","General Automotive Repair","10"
"22338","Auto Matoos","70 Sheffield St","","M6M 3E8","Matevosian","Levik","416-249-3600","","General Automotive Repair","1"
"23788","Auto One Ltd","40 Munham Gate","3","M1P 2B4","Siappas","William","416-755-8236","","General Automotive Repair","4"
"24886","Auto Suds Carwash","3655 Kingston Road","","M1M 1S2","Nauth","Camalita","416-218-0202","","Car Washes","1"
"22579","Auto Tec Inc","70 Lepage Crt","5","M3J 1Z9","Rechetnikov","Vladimir","416-850-8237","","General Automotive Repair","2"
"22455","Auto Techniques Limited","6000 Kingston Rd","","M1C 1K3","Stratos","John","416-283-7011","","General Automotive Repair","3"
"24482","AutoStan Transmission Parts Ltd","24 Haas Road","","M9W 3A2","Kassam","Jim","416-745-1151","","Other New Motor Vehicle Parts & Access. Whl.","9"
"23070","Autobahn Collision Centre","91 Sunrise Avenue","","M4A 1A9","Dargounian","Maritza","416-364-8404","","Automotive Body, Paint & Interior R&M","5"
"24286","Automatic Coating Ltd","211 Nugget Ave","na","M1S 3B1","Williams","Andre","416-335-7500","251","Coating, Engraving & Heat Treating Activities","72"
"22774","Automobile Kollision Works Corp","821 Kipling Ave","","M8Z 5G8","Nguyen","Tam","416-233-3265","","General Automotive Repair","3"
"22926","Automotive Training Centres","152 Norseman St","","M8Z 2R4","Charland","Felix","416-231-7227","","Technical & Trade Schools","13"
"23372","Autostyle Autobody","1571 Warden Avenue","","M1R 2S9","Quintanto","Fernando","416-298-6886","","Automotive Body, Paint & Interior R&M","6"
"553","Autostyle Autobody Inc","1571 Warden Ave","","M1R 2S9","Quintino","Fernendo","416-298-6886","","Automotive Body, Paint & Interior R&M","5"
"25151","Autotek Electroplating Ltd","20 Huddersfield Rd","","M9W 5Z6","Eastrauskas","Ed","416-213-1706","","Coating, Engraving & Heat Treating Activities","25"
"24724","Autotrend","1203 Broadview Ave","","M4K 2T1","Katsumi","Karin","416-696-2277","","General Automotive Repair","7"
"23537","Autotrin Autobody Repairs","777 Warden Avenue","16","M1L 4C3","Rambaran","Cliff","647-203-8490","","Automotive Body, Paint & Interior R&M","1"
"22630","Avangard Motors","1100 Finch Avenue West","10C","M3J 2E2","Alekseev","Viktor","416-275-8415","","General Automotive Repair","2"
"23348","Avenue 1 Cleaners","1706 Avenue Rd","","M5M 3Y6","Choi","Hochan","416-781-2522","","Dry Cleaning & Laundry Serv. (exc. Coin-Op.)","7"
"23278","Avenue Collision Inc","293 MacPherson Ave","","M4V 1A4","Armata","Enzo","416-259-6344","240","Automotive Body, Paint & Interior R&M","12"
"21898","Avenue Road St Clair X-Ray","200 St. Clair Ave West","114","M4V 1R1","Tambasco","Joe","416-923-5148","","Medical & Diagnostic Laboratories","2"
"22342","AvenueEglinton XRay Ultrasound","491 Eglinton Ave W","302","M5N 1A8","Bablad MD","Dr GS","416-640-1103","","Medical & Diagnostic Laboratories","5"
"24915","Axess Print","1700 Midland Avenue Unit 2","2","M1P 3C2","Singh","Rishi","416-850-7181","","All Other Misc. Store Retailers, n.e.c.","1"
"25227","Axess Print","1700 Midland Avenue Unit 2","","M1P 3C2","Singh","Rishi","416-850-7181","","Digital Printing","2"
"21861","Aziz Designs","493 Davenport Road","","M4V 1B7","Farncomb","Mary","416-921-3809","","Upholstered Household Furniture Mfg.","1"
"24650","B B Auto Repair Inc","46 Racine Road","","M9W 2Z3","SWAICH","KULDIP","416-745-7745","","General Automotive Repair","1"
"22651","B Wills Disposal Services Ltd","133 N Bonnington Avenue","","M1K 1X8","Wills","Stephen","416-678-8714","","Waste Collection","3"
"235","BASF Canada","10 Constellation Court","","M9W 1K1","Peters","David M.","289-360-6072","","Resin & Synthetic Rubber Mfg.","54"
"22914","BAX Canada Ltd","1652 Midland Avenue","","M1P 3C2","Liu","Ying","416-666-6566","","Wood Kitchen Cabinet & Counter Top Mfg.","7"
"22975","BE Control Machine Intl Ltd","34 Leading Rd","12","M9V 3S9","Bondari","Babak","416-745-2122","","Paper Industry Machinery Mfg.","4"
"25069","BEP Bestobell Ltd","241 Norseman Street","","M8Z 2R5","Joshi","Tino","416-231-9216","302","All Other Prof., Scientific & Tech. Services","7"
"24981","BETACALCO INC","25 Kodiak Cr","","M3J 3E5","SILVER","REMY","416-531-9942","302","Lighting Fixture Mfg.","70"
"24803","BF Truck And Car Repairs","2671 Markham Road","","M1X 1M4","Singh","Jayendra","416-297-0822","","General Automotive Repair","5"
"280","BG Screen Fabrication Inc","47 Elfreda Blvd","","M1L 4L5","Robins","Greg","416-531-8600","","Seafood Product Preparation & Packaging","1"
"24430","BIC Inc","155 Oakdale Road","","M3N 1W2","Chai","Ben","416-748-4291","","General Warehousing & Storage","50"
"23129","BIK Hydraulics Ltd","41 Claireville Drive","","M9W 5Z7","FragalaCappelli","Angie","416-679-3838","","General Automotive Repair","35"
"24652","BK Auto Service","1750 Keele St","","M6M 3W8","Kabir","Bozlul","416-573-4275","","General Automotive Repair","5"
"24253","BLM Automatic Clutch Limited","863 Progress Ave","","M1H 2X6","Allen","Don","416-438-6200","","Machine Shops","18"
"22494","BME Industries","35 Carson Street","","M8W 3R7","Tunney","Fred","416-255-7900","","All Other Plastic Product Mfg.","1"
